"Statistical Period","Global Irradiation (kWh/㎡)","Average Temperature(°C)","Theoretical Yield (kWh)","PV Yield (kWh)","Inverter Yield (kWh)","Export (kWh)","Import (kWh)","Loss Due to Export Limitation (kWh)","Loss Due to Export Limitation(Rp)","Charge (kWh)","Discharge (kWh)","Revenue (Rp)"
"2024-08-13 23:00:00","","","",0,0.18,0,0.17,"","",0,0.22,153
"2024-08-14 00:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-14 01:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-14 02:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-14 03:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-14 04:00:00","","","",0,0,0,0.37,"","",0,0,-9
"2024-08-14 05:00:00","","","",0,0,0,0.34,"","",0,0,-18
"2024-08-14 06:00:00","","","",0.01,0.03,0,0.28,"","",0,0.02,27
"2024-08-14 07:00:00","","","",0.08,0.09,0,0.42,"","",0,0.01,81
"2024-08-14 08:00:00","","","",0.81,0.53,0,0.03,"","",0.28,0,477
"2024-08-14 09:00:00","","","",1.2,0.53,0,0.02,"","",0.67,0,477
"2024-08-14 10:00:00","","","",1.39,0.55,0,0.01,"","",0.84,0,495
"2024-08-14 11:00:00","","","",1.52,0.53,0,0.02,"","",0.99,0,477
"2024-08-14 12:00:00","","","",1.31,0.54,0,0.02,"","",0.77,0,486
"2024-08-14 13:00:00","","","",0.48,0.48,0,0.03,"","",0,0,432
"2024-08-14 14:00:00","","","",0.24,0.52,0,0.02,"","",0.01,0.29,468
"2024-08-14 15:00:00","","","",0.12,0.39,0,0.02,"","",0,0.27,351
"2024-08-14 16:00:00","","","",0.03,0.34,0,0.01,"","",0,0.31,306
"2024-08-14 17:00:00","","","",0,0.36,0,0.02,"","",0,0.41,324
"2024-08-14 18:00:00","","","",0,0.38,0,0.02,"","",0,0.44,342
"2024-08-14 19:00:00","","","",0,0.38,0,0.03,"","",0,0.43,342
"2024-08-14 20:00:00","","","",0,0.39,0,0.02,"","",0,0.44,351
"2024-08-14 21:00:00","","","",0,0.38,0,0.02,"","",0,0.44,342
"2024-08-14 22:00:00","","","",0,0.34,0,0.01,"","",0,0.4,306
"2024-08-14 23:00:00","","","",0,0,0,0.37,"","",0,0.02,-18
"2024-08-15 00:00:00","","","",0,0,0,0.39,"","",0,0,-9
"2024-08-15 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-15 02:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-15 03:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-15 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-15 05:00:00","","","",0,0,0,0.32,"","",0,0.01,-18
"2024-08-15 06:00:00","","","",0.02,0.03,0,0.33,"","",0,0.01,27
"2024-08-15 07:00:00","","","",0.12,0.11,0,0.4,"","",0.01,0,99
"2024-08-15 08:00:00","","","",0.79,0.53,0,0.04,"","",0.26,0,477
"2024-08-15 09:00:00","","","",1.19,0.43,0,0.01,"","",0.76,0,387
"2024-08-15 10:00:00","","","",1.47,0.49,0,0.02,"","",0.98,0,441
"2024-08-15 11:00:00","","","",1.48,0.54,0,0.02,"","",0.94,0,486
"2024-08-15 12:00:00","","","",1.07,0.47,0,0.03,"","",0.6,0,423
"2024-08-15 13:00:00","","","",0.56,0.56,0,0.01,"","",0,0,504
"2024-08-15 14:00:00","","","",0.49,0.5,0,0.02,"","",0,0.01,450
"2024-08-15 15:00:00","","","",0.2,0.57,0,0.02,"","",0,0.37,513
"2024-08-15 16:00:00","","","",0.12,0.56,0,0.02,"","",0,0.44,504
"2024-08-15 17:00:00","","","",0,0.39,0,0.02,"","",0,0.43,351
"2024-08-15 18:00:00","","","",0,0.38,0,0.02,"","",0,0.46,342
"2024-08-15 19:00:00","","","",0,0.36,0,0.02,"","",0,0.41,324
"2024-08-15 20:00:00","","","",0,0.34,0,0.02,"","",0,0.4,306
"2024-08-15 21:00:00","","","",0,0.34,0,0.02,"","",0,0.38,306
"2024-08-15 22:00:00","","","",0,0.34,0,0.01,"","",0,0.4,306
"2024-08-15 23:00:00","","","",0,0.11,0,0.24,"","",0,0.15,90
"2024-08-16 00:00:00","","","",0,0,0,0.4,"","",0,0,-18
"2024-08-16 01:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-16 02:00:00","","","",0,0,0,0.36,"","",0,0,-18
"2024-08-16 03:00:00","","","",0,0,0,0.37,"","",0,0,-9
"2024-08-16 04:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-16 05:00:00","","","",0,0,0,0.34,"","",0,0.01,-9
"2024-08-16 06:00:00","","","",0.04,0.05,0,0.27,"","",0,0.01,45
"2024-08-16 07:00:00","","","",0.14,0.15,0,0.34,"","",0,0.01,135
"2024-08-16 08:00:00","","","",0.65,0.52,0,0.05,"","",0.13,0,468
"2024-08-16 09:00:00","","","",1.07,0.55,0,0.02,"","",0.53,0.01,495
"2024-08-16 10:00:00","","","",1.23,0.56,0,0.02,"","",0.67,0,504
"2024-08-16 11:00:00","","","",1.45,0.44,0,0.03,"","",1.01,0,396
"2024-08-16 12:00:00","","","",1.45,0.47,0,0.02,"","",0.98,0,423
"2024-08-16 13:00:00","","","",0.63,0.38,0,0.02,"","",0.25,0,342
"2024-08-16 14:00:00","","","",0.4,0.41,0,0.01,"","",0.01,0.02,369
"2024-08-16 15:00:00","","","",0.18,0.4,0,0.02,"","",0,0.21,351
"2024-08-16 16:00:00","","","",0.01,0.38,0,0.02,"","",0,0.37,342
"2024-08-16 17:00:00","","","",0,0.37,0,0.03,"","",0,0.42,333
"2024-08-16 18:00:00","","","",0,0.38,0,0.02,"","",0,0.44,342
"2024-08-16 19:00:00","","","",0,0.38,0,0.02,"","",0,0.43,342
"2024-08-16 20:00:00","","","",0,0.32,0,0.02,"","",0,0.38,288
"2024-08-16 21:00:00","","","",0,0.34,0,0.01,"","",0,0.39,306
"2024-08-16 22:00:00","","","",0,0.34,0,0.02,"","",0,0.4,306
"2024-08-16 23:00:00","","","",0,0.33,0,0.01,"","",0,0.36,297
"2024-08-17 00:00:00","","","",0,0,0,0.4,"","",0,0.02,-9
"2024-08-17 01:00:00","","","",0,0,0,0.36,"","",0,0,-18
"2024-08-17 02:00:00","","","",0,0,0,0.39,"","",0,0,-9
"2024-08-17 03:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-17 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-17 05:00:00","","","",0,0,0,0.33,"","",0,0.01,-9
"2024-08-17 06:00:00","","","",0.05,0.05,0,0.28,"","",0.01,0.01,45
"2024-08-17 07:00:00","","","",0.1,0.11,0,0.2,"","",0,0.01,99
"2024-08-17 08:00:00","","","",0.84,0.3,0,0.03,"","",0.54,0,270
"2024-08-17 09:00:00","","","",1.27,0.3,0,0.01,"","",0.97,0,270
"2024-08-17 10:00:00","","","",1.43,0.3,0,0.03,"","",1.13,0,270
"2024-08-17 11:00:00","","","",1.21,0.3,0,0.02,"","",0.91,0,270
"2024-08-17 12:00:00","","","",0.3,0.3,0,0.02,"","",0,0,270
"2024-08-17 13:00:00","","","",0.27,0.28,0,0.01,"","",0,0.01,252
"2024-08-17 14:00:00","","","",0.3,0.3,0,0.02,"","",0,0,270
"2024-08-17 15:00:00","","","",0.15,0.29,0,0.02,"","",0,0.14,261
"2024-08-17 16:00:00","","","",0.03,0.3,0,0.03,"","",0,0.27,270
"2024-08-17 17:00:00","","","",0,0.31,0,0.03,"","",0,0.34,279
"2024-08-17 18:00:00","","","",0,0.33,0,0.02,"","",0,0.4,297
"2024-08-17 19:00:00","","","",0,0.34,0,0.01,"","",0,0.39,306
"2024-08-17 20:00:00","","","",0,0.35,0,0.02,"","",0,0.41,315
"2024-08-17 21:00:00","","","",0,0.34,0,0.02,"","",0,0.39,306
"2024-08-17 22:00:00","","","",0,0.34,0,0.03,"","",0,0.39,306
"2024-08-17 23:00:00","","","",0,0.32,0,0.02,"","",0,0.34,288
"2024-08-18 00:00:00","","","",0,0.27,0,0.08,"","",0,0.33,243
"2024-08-18 01:00:00","","","",0,0,0,0.41,"","",0,0,-27
"2024-08-18 02:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-18 03:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-18 04:00:00","","","",0,0,0,0.33,"","",0,0,-18
"2024-08-18 05:00:00","","","",0,0,0,0.37,"","",0,0.01,-18
"2024-08-18 06:00:00","","","",0.02,0.03,0,0.28,"","",0,0.01,27
"2024-08-18 07:00:00","","","",0.1,0.1,0,0.22,"","",0.01,0.01,90
"2024-08-18 08:00:00","","","",0.79,0.29,0,0.03,"","",0.5,0,261
"2024-08-18 09:00:00","","","",1.35,0.31,0,0.02,"","",1.04,0,279
"2024-08-18 10:00:00","","","",1.43,0.3,0,0.02,"","",1.13,0,270
"2024-08-18 11:00:00","","","",1.17,0.29,0,0.01,"","",0.88,0,261
"2024-08-18 12:00:00","","","",0.3,0.3,0,0.02,"","",0,0,270
"2024-08-18 13:00:00","","","",0.3,0.3,0,0.02,"","",0,0,270
"2024-08-18 14:00:00","","","",0.3,0.3,0,0.03,"","",0.01,0.01,270
"2024-08-18 15:00:00","","","",0.18,0.31,0,0.02,"","",0.01,0.14,279
"2024-08-18 16:00:00","","","",0.05,0.3,0,0.02,"","",0,0.25,270
"2024-08-18 17:00:00","","","",0,0.34,0,0.02,"","",0.01,0.4,306
"2024-08-18 18:00:00","","","",0,0.34,0,0.01,"","",0,0.39,306
"2024-08-18 19:00:00","","","",0,0.34,0,0.02,"","",0,0.39,306
"2024-08-18 20:00:00","","","",0,0.35,0,0.02,"","",0,0.41,315
"2024-08-18 21:00:00","","","",0,0.39,0,0.03,"","",0,0.45,351
"2024-08-18 22:00:00","","","",0,0.39,0,0.02,"","",0,0.44,351
"2024-08-18 23:00:00","","","",0,0.35,0,0.01,"","",0,0.39,315
"2024-08-19 00:00:00","","","",0,0.14,0,0.24,"","",0,0.18,117
"2024-08-19 01:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-19 02:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-08-19 03:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-19 04:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-08-19 05:00:00","","","",0,0,0,0.32,"","",0,0,-9
"2024-08-19 06:00:00","","","",0.02,0.04,0,0.3,"","",0,0.02,36
"2024-08-19 07:00:00","","","",0.19,0.2,0,0.37,"","",0,0.01,180
"2024-08-19 08:00:00","","","",0.63,0.47,0,0.12,"","",0.17,0.01,423
"2024-08-19 09:00:00","","","",1.17,0.56,0,0.02,"","",0.63,0.02,504
"2024-08-19 10:00:00","","","",1.45,0.55,0,0.01,"","",0.9,0,495
"2024-08-19 11:00:00","","","",1.46,0.56,0,0.02,"","",0.91,0.01,504
"2024-08-19 12:00:00","","","",1.08,0.55,0,0.02,"","",0.54,0.01,495
"2024-08-19 13:00:00","","","",1.03,0.56,0,0.03,"","",0.49,0.02,504
"2024-08-19 14:00:00","","","",0.54,0.55,0,0.02,"","",0.02,0.03,495
"2024-08-19 15:00:00","","","",0.21,0.56,0,0.02,"","",0.01,0.36,504
"2024-08-19 16:00:00","","","",0.02,0.52,0,0.01,"","",0,0.5,468
"2024-08-19 17:00:00","","","",0,0.37,0,0.02,"","",0,0.42,333
"2024-08-19 18:00:00","","","",0,0.38,0,0.02,"","",0,0.44,342
"2024-08-19 19:00:00","","","",0,0.39,0,0.03,"","",0,0.44,351
"2024-08-19 20:00:00","","","",0,0.35,0,0.02,"","",0,0.41,315
"2024-08-19 21:00:00","","","",0,0.31,0,0.02,"","",0,0.37,279
"2024-08-19 22:00:00","","","",0,0.34,0,0.01,"","",0,0.39,306
"2024-08-19 23:00:00","","","",0,0.09,0,0.28,"","",0,0.12,63
"2024-08-20 00:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-20 01:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-20 02:00:00","","","",0,0,0,0.4,"","",0,0,-18
"2024-08-20 03:00:00","","","",0,0,0,0.36,"","",0,0,-18
"2024-08-20 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-20 05:00:00","","","",0,0,0,0.35,"","",0,0.01,-9
"2024-08-20 06:00:00","","","",0.04,0.04,0,0.28,"","",0,0,36
"2024-08-20 07:00:00","","","",0.14,0.15,0,0.32,"","",0,0.01,135
"2024-08-20 08:00:00","","","",0.86,0.59,0,0.02,"","",0.28,0.01,531
"2024-08-20 09:00:00","","","",1.21,0.57,0,0.02,"","",0.64,0,513
"2024-08-20 10:00:00","","","",1.42,0.56,0,0.03,"","",0.86,0,504
"2024-08-20 11:00:00","","","",1.48,0.56,0,0.02,"","",0.92,0,504
"2024-08-20 12:00:00","","","",1.37,0.51,0,0.01,"","",0.86,0,459
"2024-08-20 13:00:00","","","",0.43,0.43,0,0.02,"","",0,0,387
"2024-08-20 14:00:00","","","",0.41,0.42,0,0.01,"","",0,0.01,378
"2024-08-20 15:00:00","","","",0.21,0.61,0,0.02,"","",0,0.4,549
"2024-08-20 16:00:00","","","",0,0.59,0,0.03,"","",0,0.59,531
"2024-08-20 17:00:00","","","",0,0.44,0,0.03,"","",0,0.5,396
"2024-08-20 18:00:00","","","",0,0.38,0,0.02,"","",0,0.43,342
"2024-08-20 19:00:00","","","",0,0.33,0,0.02,"","",0,0.39,297
"2024-08-20 20:00:00","","","",0,0.35,0,0.01,"","",0,0.41,315
"2024-08-20 21:00:00","","","",0,0.31,0,0.01,"","",0,0.36,279
"2024-08-20 22:00:00","","","",0,0.35,0,0.02,"","",0,0.41,315
"2024-08-20 23:00:00","","","",0,0.16,0,0.2,"","",0,0.2,135
"2024-08-21 00:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-08-21 01:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-21 02:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-21 03:00:00","","","",0,0,0,0.37,"","",0,0.01,-18
"2024-08-21 04:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-21 05:00:00","","","",0,0,0,"","","",0,0,0
"2024-08-21 06:00:00","","","",0.04,0.05,0,0.76,"","",0,0.01,45
"2024-08-21 07:00:00","","","",0.18,0.19,0,0.26,"","",0,0.01,171
"2024-08-21 08:00:00","","","",0.81,0.58,0,0.05,"","",0.24,0.01,522
"2024-08-21 09:00:00","","","",1.15,0.6,0,0.03,"","",0.56,0.01,540
"2024-08-21 10:00:00","","","",1.22,0.61,0,0.02,"","",0.62,0.01,549
"2024-08-21 11:00:00","","","",1.43,0.61,0,0.02,"","",0.83,0.01,549
"2024-08-21 12:00:00","","","",0.98,0.6,0,0.01,"","",0.45,0.07,540
"2024-08-21 13:00:00","","","",1.19,0.42,0,0.02,"","",0.77,0,378
"2024-08-21 14:00:00","","","",0.62,0.42,0,0.02,"","",0.22,0.02,378
"2024-08-21 15:00:00","","","",0.31,0.48,0,0.03,"","",0.01,0.18,432
"2024-08-21 16:00:00","","","",0.03,0.38,0,0.02,"","",0,0.35,342
"2024-08-21 17:00:00","","","",0,0.44,0,0.02,"","",0,0.46,396
"2024-08-21 18:00:00","","","",0,0.39,0,0.01,"","",0,0.47,351
"2024-08-21 19:00:00","","","",0,0.34,0,0.02,"","",0,0.39,306
"2024-08-21 20:00:00","","","",0,0.34,0,0.01,"","",0,0.4,306
"2024-08-21 21:00:00","","","",0,0.31,0,0.02,"","",0,0.37,279
"2024-08-21 22:00:00","","","",0,0.36,0,0.03,"","",0,0.42,324
"2024-08-21 23:00:00","","","",0,0.32,0,0.02,"","",0,0.34,288
"2024-08-22 00:00:00","","","",0,0.02,0,0.36,"","",0,0.03,0
"2024-08-22 01:00:00","","","",0,0,0,0.4,"","",0,0,-18
"2024-08-22 02:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-22 03:00:00","","","",0,0,0,0.36,"","",0,0,-18
"2024-08-22 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-22 05:00:00","","","",0,0,0,0.33,"","",0,0.01,-9
"2024-08-22 06:00:00","","","",0.04,0.05,0,0.31,"","",0,0.01,45
"2024-08-22 07:00:00","","","",0.23,0.23,0,0.28,"","",0,0,207
"2024-08-22 08:00:00","","","",0.59,0.53,0,0.12,"","",0.08,0.01,468
"2024-08-22 09:00:00","","","",1,0.61,0,0.02,"","",0.39,0,549
"2024-08-22 10:00:00","","","",1.11,0.61,0,0.02,"","",0.5,0,549
"2024-08-22 11:00:00","","","",1.31,0.61,0,0.03,"","",0.7,0,549
"2024-08-22 12:00:00","","","",1.03,0.56,0,0.01,"","",0.49,0.02,504
"2024-08-22 13:00:00","","","",1.18,0.6,0,0.02,"","",0.58,0,540
"2024-08-22 14:00:00","","","",0.68,0.61,0,0.02,"","",0.11,0.04,549
"2024-08-22 15:00:00","","","",0.3,0.61,0,0.01,"","",0,0.31,549
"2024-08-22 16:00:00","","","",0.06,0.53,0,0.02,"","",0,0.47,477
"2024-08-22 17:00:00","","","",0,0.39,0,0.04,"","",0,0.43,351
"2024-08-22 18:00:00","","","",0,0.34,0,0.01,"","",0,0.4,306
"2024-08-22 19:00:00","","","",0,0.34,0,0.02,"","",0,0.39,306
"2024-08-22 20:00:00","","","",0,0.33,0,0.02,"","",0,0.37,297
"2024-08-22 21:00:00","","","",0,0.25,0,0.13,"","",0,0.31,225
"2024-08-22 22:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-22 23:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-23 00:00:00","","","",0,0,0,0.36,"","",0,0,-9
"2024-08-23 01:00:00","","","",0,0,0,0.34,"","",0,0,-18
"2024-08-23 02:00:00","","","",0,0,0,0.34,"","",0,0,-18
"2024-08-23 03:00:00","","","",0,0,0,0.34,"","",0,0,-9
"2024-08-23 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-23 05:00:00","","","",0,0,0,0.33,"","",0,0.01,-9
"2024-08-23 06:00:00","","","",0.05,0.06,0,0.25,"","",0.01,0.01,45
"2024-08-23 07:00:00","","","",0.2,0.21,0,0.26,"","",0,0.01,189
"2024-08-23 08:00:00","","","",0.51,0.46,0,0.17,"","",0.06,0.01,414
"2024-08-23 09:00:00","","","",1.2,0.6,0,0.02,"","",0.6,0,540
"2024-08-23 10:00:00","","","",1.32,0.61,0,0.02,"","",0.71,0,549
"2024-08-23 11:00:00","","","",1.44,0.53,0,0.03,"","",0.91,0,477
"2024-08-23 12:00:00","","","",1.12,0.34,0,0.02,"","",0.78,0,306
"2024-08-23 13:00:00","","","",0.85,0.34,0,0.02,"","",0.51,0,306
"2024-08-23 14:00:00","","","",0.34,0.34,0,0.01,"","",0,0,306
"2024-08-23 15:00:00","","","",0.31,0.35,0,0.02,"","",0,0.04,315
"2024-08-23 16:00:00","","","",0.1,0.44,0,0.02,"","",0,0.34,396
"2024-08-23 17:00:00","","","",0,0.51,0,0.03,"","",0,0.55,459
"2024-08-23 18:00:00","","","",0,0.52,0,0.02,"","",0,0.59,468
"2024-08-23 19:00:00","","","",0,0.38,0,0.02,"","",0,0.45,342
"2024-08-23 20:00:00","","","",0,0.38,0,0.01,"","",0,0.43,342
"2024-08-23 21:00:00","","","",0,0.36,0,0.02,"","",0,0.43,324
"2024-08-23 22:00:00","","","",0,0.33,0,0.01,"","",0,0.37,297
"2024-08-23 23:00:00","","","",0,0.19,0,0.17,"","",0,0.25,171
"2024-08-24 00:00:00","","","",0,0,0,0.41,"","",0,0,-18
"2024-08-24 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-24 02:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-24 03:00:00","","","",0,0,0,0.36,"","",0,0,-18
"2024-08-24 04:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-08-24 05:00:00","","","",0,0,0,0.32,"","",0,0.01,-9
"2024-08-24 06:00:00","","","",0.04,0.05,0,0.28,"","",0,0.01,45
"2024-08-24 07:00:00","","","",0.22,0.21,0,0.11,"","",0.02,0.01,189
"2024-08-24 08:00:00","","","",0.81,0.29,0,0.03,"","",0.52,0,261
"2024-08-24 09:00:00","","","",1.04,0.3,0,0.01,"","",0.77,0.03,270
"2024-08-24 10:00:00","","","",1.33,0.31,0,0.02,"","",1.03,0.01,279
"2024-08-24 11:00:00","","","",1.27,0.3,0,0.02,"","",0.97,0,270
"2024-08-24 12:00:00","","","",0.6,0.31,0,0.03,"","",0.3,0.01,279
"2024-08-24 13:00:00","","","",0.31,0.31,0,0.02,"","",0.01,0.01,279
"2024-08-24 14:00:00","","","",0.32,0.32,0,0.01,"","",0.03,0.03,288
"2024-08-24 15:00:00","","","",0.26,0.33,0,0.02,"","",0.01,0.08,297
"2024-08-24 16:00:00","","","",0.04,0.32,0,0.01,"","",0,0.28,288
"2024-08-24 17:00:00","","","",0,0.33,0,0.02,"","",0,0.38,297
"2024-08-24 18:00:00","","","",0,0.35,0,0.02,"","",0,0.42,315
"2024-08-24 19:00:00","","","",0,0.34,0,0.03,"","",0,0.39,306
"2024-08-24 20:00:00","","","",0,0.5,0,0.02,"","",0,0.54,450
"2024-08-24 21:00:00","","","",0,0.57,0,0.02,"","",0,0.64,513
"2024-08-24 22:00:00","","","",0,0.56,0,0.01,"","",0,0.61,504
"2024-08-24 23:00:00","","","",0,0.06,0,0.42,"","",0,0.11,36
"2024-08-25 00:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-25 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-25 02:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-08-25 03:00:00","","","",0,0,0,0.39,"","",0,0,-18
"2024-08-25 04:00:00","","","",0,0,0,0.36,"","",0,0,-18
"2024-08-25 05:00:00","","","",0,0,0,0.34,"","",0,0.01,-9
"2024-08-25 06:00:00","","","",0.02,0.03,0,0.32,"","",0,0.01,27
"2024-08-25 07:00:00","","","",0.1,0.1,0,0.23,"","",0.01,0.01,90
"2024-08-25 08:00:00","","","",0.87,0.3,0,0.02,"","",0.57,0,270
"2024-08-25 09:00:00","","","",1.21,0.3,0,0.02,"","",0.91,0,270
"2024-08-25 10:00:00","","","",1.17,0.28,0,0,"","",0.89,0,252
"2024-08-25 11:00:00","","","",1.28,0.32,0,0.03,"","",0.96,0,288
"2024-08-25 12:00:00","","","",0.5,0.28,0,0.02,"","",0.22,0,252
"2024-08-25 13:00:00","","","",0.29,0.3,0,0.03,"","",0.01,0.02,270
"2024-08-25 14:00:00","","","",0.31,0.3,0,0.01,"","",0.01,0,270
"2024-08-25 15:00:00","","","",0.26,0.3,0,0.02,"","",0,0.04,270
"2024-08-25 16:00:00","","","",0.08,0.3,0,0.02,"","",0,0.22,270
"2024-08-25 17:00:00","","","",0,0.32,0,0.01,"","",0,0.36,288
"2024-08-25 18:00:00","","","",0,0.34,0,0.02,"","",0,0.41,306
"2024-08-25 19:00:00","","","",0,0.33,0,0.02,"","",0,0.39,297
"2024-08-25 20:00:00","","","",0,0.47,0,0.03,"","",0,0.52,423
"2024-08-25 21:00:00","","","",0,0.57,0,0.02,"","",0,0.63,513
"2024-08-25 22:00:00","","","",0,0.39,0,0.02,"","",0,0.46,351
"2024-08-25 23:00:00","","","",0,0.32,0,0.01,"","",0,0.33,288
"2024-08-26 00:00:00","","","",0,0.02,0,0.38,"","",0,0.04,0
"2024-08-26 01:00:00","","","",0,0,0,0.36,"","",0,0.01,-18
"2024-08-26 02:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-26 03:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-26 04:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-26 05:00:00","","","",0,0,0,0.35,"","",0,0,-18
"2024-08-26 06:00:00","","","",0.06,0.07,0,0.26,"","",0,0.01,63
"2024-08-26 07:00:00","","","",0.22,0.23,0,0.28,"","",0,0.01,207
"2024-08-26 08:00:00","","","",0.78,0.6,0,0.02,"","",0.21,0.03,540
"2024-08-26 09:00:00","","","",1.07,0.55,0,0.03,"","",0.53,0.01,495
"2024-08-26 10:00:00","","","",1.41,0.6,0,0.02,"","",0.83,0.02,540
"2024-08-26 11:00:00","","","",1.15,0.61,0,0.02,"","",0.63,0.09,549
"2024-08-26 12:00:00","","","",1.14,0.6,0,0.02,"","",0.58,0.04,540
"2024-08-26 13:00:00","","","",0.83,0.61,0,0.01,"","",0.35,0.13,549
"2024-08-26 14:00:00","","","",0.8,0.61,0,0.02,"","",0.19,0,549
"2024-08-26 15:00:00","","","",0.34,0.6,0,0.02,"","",0,0.26,540
"2024-08-26 16:00:00","","","",0.03,0.59,0,0.03,"","",0,0.56,531
"2024-08-26 17:00:00","","","",0,0.41,0,0.02,"","",0,0.46,369
"2024-08-26 18:00:00","","","",0,0.36,0,0.02,"","",0,0.41,324
"2024-08-26 19:00:00","","","",0,0.33,0,0.01,"","",0,0.4,297
"2024-08-26 20:00:00","","","",0,0.36,0,0.02,"","",0,0.42,324
"2024-08-26 21:00:00","","","",0,0.33,0,0.09,"","",0,0.39,297
"2024-08-26 22:00:00","","","",0,0,0,0.41,"","",0,0,-18
"2024-08-26 23:00:00","","","",0,0,0,0.4,"","",0,0,-18
"2024-08-27 00:00:00","","","",0,0,0,0.44,"","",0,0,-18
"2024-08-27 01:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-27 02:00:00","","","",0,0,0,0.35,"","",0,0,-9
"2024-08-27 03:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-27 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-27 05:00:00","","","",0,0,0,0.33,"","",0,0,-18
"2024-08-27 06:00:00","","","",0.05,0.06,0,0.3,"","",0,0.01,54
"2024-08-27 07:00:00","","","",0.2,0.21,0,0.4,"","",0,0.01,189
"2024-08-27 08:00:00","","","",0.38,0.34,0,0.28,"","",0.05,0.01,306
"2024-08-27 09:00:00","","","",0.84,0.56,0,0.08,"","",0.34,0.06,504
"2024-08-27 10:00:00","","","",1.11,0.61,0,0.01,"","",0.56,0.06,549
"2024-08-27 11:00:00","","","",1.25,0.61,0,0.01,"","",0.67,0.03,549
"2024-08-27 12:00:00","","","",0.85,0.65,0,0.02,"","",0.29,0.09,585
"2024-08-27 13:00:00","","","",0.67,0.46,0,0.02,"","",0.23,0.02,414
"2024-08-27 14:00:00","","","",0.72,0.51,0,0.03,"","",0.28,0.07,459
"2024-08-27 15:00:00","","","",0.35,0.62,0,0.02,"","",0.02,0.29,558
"2024-08-27 16:00:00","","","",0.04,0.6,0,0.02,"","",0,0.56,540
"2024-08-27 17:00:00","","","",0,0.56,0,0.01,"","",0,0.62,504
"2024-08-27 18:00:00","","","",0,0.43,0,0.02,"","",0,0.5,387
"2024-08-27 19:00:00","","","",0,0.01,0,0.4,"","",0,0.03,-9
"2024-08-27 20:00:00","","","",0,0,0,0.35,"","",0,0,-9
"2024-08-27 21:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-27 22:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-27 23:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-28 00:00:00","","","",0,0,0,0.38,"","",0,0,-18
"2024-08-28 01:00:00","","","",0,0,0,0.4,"","",0,0,-9
"2024-08-28 02:00:00","","","",0,0,0,0.38,"","",0,0.01,-18
"2024-08-28 03:00:00","","","",0,0,0,0.38,"","",0,0,-9
"2024-08-28 04:00:00","","","",0,0,0,0.37,"","",0,0,-18
"2024-08-28 05:00:00","","","",0,0,0,0.33,"","",0,0,-9
